Mars Year,Mission subphase,Sol,Ls,Centroid longitude,Centroid latitude,Area (square km),Member ID,Sequence ID,Maximum latitude,Minimum latitude,Confidence interval,Missing data,id,terrestrial_date,sol,ls,month,min_temp,max_temp,pressure,wind_speed,atmo_opacity,martian_year
24.0,m03,19.0,173.0,150.25,-45.5,278894.06,m03_070,m03_03,-38.0,-52.0,100.0,no,,,,,,,,,,,
24.0,m03,19.0,173.0,-66.95,-51.4,195578.59,m03_075,,-47.2,-56.4,75.0,no,,,,,,,,,,,
24.0,m03,19.0,173.0,-20.85,-47.9,122196.06,m03_076,,-45.3,-51.2,75.0,no,,,,,,,,,,,
24.0,m03,19.0,173.0,-0.549991,-46.6,13078.357,m03_077,,-45.5,-47.5,100.0,no,,,,,,,,,,,
24.0,m03,19.0,173.0,-16.55,55.3,289789.69,m03_078,,59.7,51.1,50.0,yes,,,,,,,,,,,
24.0,m03,19.0,173.0,-44.25,-49.4,12598.457,m03_081,,-48.0,-50.4,100.0,no,,,,,,,,,,,
24.0,m03,20.0,174.0,-80.45,-49.9,131127.91,m03_079,,-46.9,-52.5,75.0,no,,,,,,,,,,,
24.0,m03,20.0,174.0,-100.35,-47.7,75713.242,m03_080,,-45.3,-50.4,75.0,no,,,,,,,,,,,
24.0,m03,20.0,174.0,-145.55,-41.9,803598.5,m03_068,m03_03,-34.3,-47.9,75.0,no,,,,,,,,,,,
24.0,m03,20.0,174.0,179.45,-34.8,1260078.8,m03_070,m03_03,-23.2,-44.6,100.0,no,,,,,,,,,,,
24.0,m03,21.0,174.0,46.55,-46.4,206304.11,m03_082,,-41.5,-51.0,100.0,no,,,,,,,,,,,
24.0,m03,21.0,174.0,-169.35,-35.7,1175089.4,m03_070,m03_03,-28.9,-43.3,75.0,no,,,,,,,,,,,
24.0,m03,22.0,175.0,53.55,-40.2,551944.75,m03_082,,-32.0,-50.2,50.0,no,,,,,,,,,,,
24.0,m03,22.0,175.0,-11.55,-50.9,177147.0,m03_083,,-48.0,-53.9,75.0,no,,,,,,,,,,,
24.0,m03,23.0,176.0,-139.95,-40.4,1095254.4,m03_085,,-25.7,-50.8,75.0,no,,,,,,,,,,,
24.0,m03,23.0,176.0,-76.15,-46.8,78566.93,m03_086,,-44.4,-48.9,100.0,no,,,,,,,,,,,
24.0,m03,23.0,176.0,-90.55,-40.4,11599.552,m03_088,,-39.3,-41.6,100.0,no,,,,,,,,,,,
24.0,m03,23.0,176.0,18.25,-51.6,287749.53,m03_090,,-47.0,-54.7,100.0,no,,,,,,,,,,,
24.0,m03,24.0,176.0,-147.75,-36.5,486834.75,m03_085,,-28.9,-41.9,75.0,no,,,,,,,,,,,
24.0,m03,24.0,176.0,48.15,-50.3,167190.56,m03_087,,-45.9,-55.2,100.0,no,,,,,,,,,,,
24.0,m03,24.0,176.0,178.05,-53.3,68533.125,m03_089,,-51.1,-54.7,75.0,no,,,,,,,,,,,
24.0,m03,24.0,176.0,6.85,-49.1,131272.53,m03_091,,-44.9,-53.1,75.0,no,,,,,,,,,,,
24.0,m03,25.0,177.0,49.55,-43.8,186509.94,m03_087,,-37.2,-51.0,75.0,no,,,,,,,,,,,
24.0,m03,25.0,177.0,-4.45,-50.2,298965.56,m03_092,,-45.3,-56.0,75.0,no,,,,,,,,,,,
24.0,m03,25.0,177.0,-9.45,57.5,180657.41,m03_093,,59.7,54.8,75.0,yes,,,,,,,,,,,
24.0,m03,25.0,177.0,-137.25,-52.8,96045.289,m03_094,,-49.9,-55.6,75.0,no,,,,,,,,,,,
24.0,m03,26.0,177.0,-125.35,-54.2,89492.625,m03_094,,-51.5,-56.2,75.0,no,,,,,,,,,,,
24.0,m03,26.0,177.0,-158.45,-39.6,32424.738,m03_096,,-37.6,-41.2,100.0,no,,,,,,,,,,,
24.0,m03,26.0,177.0,9.95001,-51.7,271356.41,m03_097,,-47.8,-56.0,75.0,no,,,,,,,,,,,
24.0,m03,26.0,177.0,172.35,-37.1,363035.41,m03_102,,-28.9,-46.0,75.0,no,,,,,,,,,,,
24.0,m03,27.0,179.0,-99.25,-53.8,208431.86,m03_094,,-49.9,-57.2,75.0,no,,,,,,,,,,,
24.0,m03,27.0,179.0,-74.25,-53.0,202190.36,m03_095,m03_01,-49.6,-57.4,75.0,no,,,,,,,,,,,
24.0,m03,27.0,179.0,20.35,-49.1,162932.56,m03_097,,-45.3,-52.2,75.0,no,,,,,,,,,,,
24.0,m03,27.0,179.0,-46.95,-51.0,30363.486,m03_099,m03_01,-49.4,-52.5,75.0,no,,,,,,,,,,,
24.0,m03,27.0,179.0,-151.45,-48.6,158484.67,m03_100,,-44.4,-53.1,75.0,no,,,,,,,,,,,
24.0,m03,27.0,179.0,-113.45,-43.8,212955.23,m03_101,,-41.1,-46.0,75.0,no,,,,,,,,,,,
24.0,m03,27.0,179.0,172.35,-31.9,73208.516,m03_102,,-29.7,-33.7,75.0,no,,,,,,,,,,,
24.0,m03,27.0,179.0,154.55,-48.0,179527.91,m03_103,,-42.8,-53.3,75.0,no,,,,,,,,,,,
24.0,m03,28.0,179.0,-67.65,-52.1,238298.94,m03_095,m03_01,-46.9,-57.0,75.0,no,,,,,,,,,,,
24.0,m03,28.0,179.0,41.35,-52.6,111851.51,m03_098,,-50.7,-54.8,75.0,no,,,,,,,,,,,
24.0,m03,28.0,179.0,-30.85,-49.7,232417.97,m03_113,m03_01,-42.8,-55.0,75.0,no,,,,,,,,,,,
24.0,m03,29.0,180.0,57.55,-35.6,453616.41,m03_104,m03_02,-29.1,-41.4,100.0,no,,,,,,,,,,,
24.0,m03,29.0,180.0,-11.45,-52.0,1071128.4,m03_105,m03_01,-41.8,-57.9,100.0,no,,,,,,,,,,,
24.0,m03,29.0,180.0,-121.55,-51.6,862938.5,m03_106,,-43.8,-58.5,75.0,no,,,,,,,,,,,
24.0,m03,29.0,180.0,-168.95,-52.3,470833.94,m03_111,,-43.6,-57.7,75.0,no,,,,,,,,,,,
24.0,m03,29.0,180.0,-48.55,-36.3,790130.81,m03_113,m03_01,-23.2,-47.3,75.0,no,,,,,,,,,,,
24.0,m03,30.0,180.0,59.75,-32.7,802725.06,m03_104,m03_02,-25.1,-40.6,75.0,no,,,,,,,,,,,
24.0,m03,30.0,180.0,-40.15,-37.9,2848847.5,m03_113,m03_01,-12.0,-58.1,75.0,no,,,,,,,,,,,
24.0,m03,30.0,180.0,11.55,-47.8,935908.5,m03_105,m03_01,-37.6,-55.2,75.0,no,,,,,,,,,,,
24.0,m03,30.0,180.0,-133.75,-40.5,861930.44,m03_106,,-29.1,-49.5,50.0,no,,,,,,,,,,,
24.0,m03,30.0,180.0,119.25,-53.6,157467.73,m03_107,,-50.9,-56.6,75.0,no,,,,,,,,,,,
24.0,m03,30.0,180.0,167.65,-40.5,614206.12,m03_112,,-26.0,-52.0,75.0,no,,,,,,,,,,,
24.0,m03,31.0,181.0,59.35,-27.7,1327428.0,m03_104,m03_02,-18.3,-35.6,50.0,no,,,,,,,,,,,
24.0,m03,31.0,181.0,-129.65,-42.7,118402.23,m03_106,,-37.8,-49.3,75.0,no,,,,,,,,,,,
24.0,m03,31.0,181.0,-11.25,-36.2,242223.97,m03_108,m03_01,-29.7,-41.4,75.0,no,,,,,,,,,,,
24.0,m03,31.0,181.0,-61.75,-51.7,282384.41,m03_109,m03_01,-47.0,-56.0,75.0,no,,,,,,,,,,,
24.0,m03,31.0,181.0,-152.15,-55.6,80590.977,m03_110,,-53.8,-57.7,75.0,no,,,,,,,,,,,
24.0,m03,31.0,181.0,46.35,-54.0,100862.29,m03_117,,-50.7,-56.8,75.0,yes,,,,,,,,,,,
24.0,m03,32.0,182.0,-11.85,-51.3,325693.78,m03_114,m03_01,-44.9,-55.4,75.0,no,,,,,,,,,,,
24.0,m03,32.0,182.0,65.45,-24.2,1275912.9,m03_104,m03_02,-13.1,-31.7,75.0,no,,,,,,,,,,,
24.0,m03,32.0,182.0,60.05,-32.8,162121.86,m03_115,m03_02,-29.5,-37.3,75.0,no,,,,,,,,,,,
24.0,m03,32.0,182.0,73.95,-41.3,12731.177,m03_116,m03_02,-40.1,-42.3,75.0,no,,,,,,,,,,,
24.0,m03,32.0,182.0,-26.15,56.9,64660.664,m03_118,,59.7,53.6,50.0,yes,,,,,,,,,,,
24.0,m03,32.0,182.0,-127.85,-50.0,48990.215,m03_120,,-47.8,-52.3,75.0,no,,,,,,,,,,,
24.0,m03,33.0,182.0,62.15,-29.3,2137550.0,m03_104+115,m03_02,-10.1,-47.1,75.0,no,,,,,,,,,,,
24.0,m03,33.0,182.0,-30.75,54.8,796084.88,m03_118,m03_04,59.7,49.4,75.0,yes,,,,,,,,,,,
24.0,m03,33.0,182.0,-123.85,-44.9,164984.47,m03_120,,-41.7,-48.3,50.0,no,,,,,,,,,,,
24.0,m03,34.0,183.0,73.55,-25.5,3065558.5,m03_104+115,m03_02,-10.2,-43.1,75.0,no,,,,,,,,,,,
24.0,m03,34.0,183.0,-3.34999,53.9,1188938.6,m03_118,m03_04,59.7,46.1,75.0,yes,,,,,,,,,,,
24.0,m03,34.0,183.0,126.55,57.0,352724.72,m03_119,m03_04,59.7,53.2,75.0,yes,,,,,,,,,,,
24.0,m03,34.0,183.0,170.65,-47.0,85122.844,m03_121,,-43.2,-50.0,100.0,no,,,,,,,,,,,
24.0,m03,34.0,183.0,-121.45,-54.3,133940.03,m03_122,,-50.9,-57.0,75.0,no,,,,,,,,,,,
24.0,m03,35.0,183.0,100.15,-56.6,430942.0,m03_123,,-52.4,-60.0,75.0,yes,,,,,,,,,,,
24.0,m03,35.0,183.0,60.05,-31.1,2630966.5,m03_104+115,m03_02,-13.9,-52.2,50.0,no,,,,,,,,,,,
24.0,m03,35.0,183.0,-12.85,-52.9,45164.883,m03_124,,-50.7,-54.7,75.0,yes,,,,,,,,,,,
24.0,m03,35.0,183.0,-98.55,-54.6,91546.516,m03_125,,-52.6,-56.6,75.0,no,,,,,,,,,,,
24.0,m03,35.0,183.0,2.35,52.9,1545422.5,m03_118,m03_04,59.7,42.1,75.0,yes,,,,,,,,,,,
24.0,m03,35.0,183.0,149.55,56.7,972053.19,m03_119,m03_04,59.7,51.3,75.0,yes,,,,,,,,,,,
24.0,m03,35.0,183.0,-137.45,58.5,44342.773,m03_131,,59.7,56.7,75.0,yes,,,,,,,,,,,
24.0,m03,35.0,183.0,164.45,-56.7,12241.787,m03_132,,-55.5,-57.9,75.0,no,,,,,,,,,,,
24.0,m03,36.0,184.0,-67.15,-52.6,221891.39,m03_128,,-48.0,-57.2,75.0,no,,,,,,,,,,,
24.0,m03,36.0,184.0,22.05,55.7,1125102.9,m03_118,m03_04,59.7,48.8,75.0,yes,,,,,,,,,,,
24.0,m03,36.0,184.0,-68.35,58.1,168925.36,m03_126,m03_04,59.7,56.1,75.0,yes,,,,,,,,,,,
24.0,m03,36.0,184.0,49.95,-44.4,219674.59,m03_133,,-36.8,-53.3,50.0,no,,,,,,,,,,,
24.0,m03,37.0,185.0,52.95,56.4,662416.19,m03_118,m03_04,59.7,49.8,75.0,yes,,,,,,,,,,,
24.0,m03,37.0,185.0,-38.85,55.6,967267.56,m03_126,m03_04,59.7,47.7,75.0,yes,,,,,,,,,,,
24.0,m03,37.0,185.0,18.25,-52.5,65307.18,m03_127,,-49.9,-55.2,75.0,no,,,,,,,,,,,
24.0,m03,37.0,185.0,-43.95,-46.9,159777.17,m03_129,,-44.0,-49.6,75.0,no,,,,,,,,,,,
24.0,m03,37.0,185.0,-18.55,-49.7,827954.94,m03_130,,-40.3,-57.4,75.0,no,,,,,,,,,,,
24.0,m03,37.0,185.0,55.25,-40.0,431302.88,m03_133,,-31.1,-47.3,75.0,no,,,,,,,,,,,
24.0,m04,1.0,185.0,-12.25,51.7,2026306.8,m03_126,m03_04,59.7,41.1,75.0,yes,,,,,,,,,,,
24.0,m04,1.0,185.0,53.95,-40.2,761907.62,m03_133,,-28.7,-52.7,75.0,no,,,,,,,,,,,
24.0,m04,1.0,185.0,-19.45,-39.1,469003.41,m03_130,,-33.2,-46.6,50.0,no,,,,,,,,,,,
24.0,m04,2.0,186.0,14.65,51.8,3073544.5,m03_126,m03_04,59.7,37.6,75.0,yes,,,,,,,,,,,
24.0,m04,2.0,186.0,-51.25,58.1,170432.47,m04_001,m03_04,59.7,56.1,50.0,yes,,,,,,,,,,,
24.0,m04,2.0,186.0,-28.95,-22.5,273725.16,m04_002,,-16.8,-28.3,50.0,no,,,,,,,,,,,
24.0,m04,2.0,186.0,-6.75,-36.2,299784.25,m03_130,,-33.4,-39.2,50.0,no,,,,,,,,,,,
24.0,m04,2.0,186.0,-63.85,-52.0,274094.09,m04_003,,-46.5,-56.8,75.0,no,,,,,,,,,,,
24.0,m04,2.0,186.0,36.45,-43.6,173295.53,m04_004,,-39.5,-47.7,75.0,no,,,,,,,,,,,
24.0,m04,2.0,186.0,48.05,-51.3,52192.141,m04_005,,-47.6,-55.2,75.0,no,,,,,,,,,,,
24.0,m04,3.0,186.0,63.25,53.5,3018170.0,m03_126,m03_04,59.7,43.4,75.0,yes,,,,,,,,,,,
24.0,m04,3.0,186.0,-36.45,57.2,589083.25,m04_001,m03_04,59.7,53.2,75.0,yes,,,,,,,,,,,
24.0,m04,3.0,186.0,-61.85,-46.7,239238.36,m04_003,,-38.4,-55.6,75.0,no,,,,,,,,,,,
24.0,m04,3.0,186.0,51.15,-42.0,500795.22,m04_004+005,,-31.4,-52.3,75.0,no,,,,,,,,,,,
24.0,m04,3.0,186.0,59.55,-31.5,48775.312,m04_006,,-29.1,-33.3,100.0,no,,,,,,,,,,,
24.0,m04,3.0,186.0,1.45001,-51.4,302346.22,m04_007,,-44.9,-56.6,75.0,no,,,,,,,,,,,
24.0,m04,3.0,186.0,-179.45,36.7,81785.0,m04_010,,39.7,34.0,100.0,no,,,,,,,,,,,
24.0,m04,4.0,187.0,126.95,49.8,2662800.0,m03_126,m03_04,59.7,36.1,50.0,yes,,,,,,,,,,,
24.0,m04,4.0,187.0,14.55,54.9,1981388.4,m04_001,m03_04,59.7,47.5,75.0,no,,,,,,,,,,,
24.0,m04,4.0,187.0,18.75,-53.4,46372.176,m04_007,,-50.7,-55.6,75.0,no,,,,,,,,,,,
24.0,m04,4.0,187.0,-90.65,-54.6,27490.588,m04_008,,-53.0,-55.8,75.0,no,,,,,,,,,,,
24.0,m04,4.0,187.0,-66.25,-54.6,93871.773,m04_009,,-52.3,-57.0,75.0,no,,,,,,,,,,,
24.0,m04,5.0,187.0,-56.15,-50.5,688852.44,m04_009,,-41.8,-57.5,75.0,no,,,,,,,,,,,
24.0,m04,5.0,187.0,60.15,-44.0,62534.328,m04_011,,-41.3,-46.4,75.0,no,,,,,,,,,,,
24.0,m04,5.0,187.0,-28.25,-54.3,48417.742,m04_012,,-52.8,-56.0,75.0,no,,,,,,,,,,,
24.0,m04,6.0,188.0,-63.35,-45.1,630656.75,m04_009,,-33.0,-55.8,75.0,no,,,,,,,,,,,
24.0,m04,6.0,188.0,57.25,-43.2,194417.16,m04_011,,-38.6,-48.9,75.0,no,,,,,,,,,,,
24.0,m04,6.0,188.0,-19.95,-49.6,278616.06,m04_012,,-43.0,-54.5,75.0,no,,,,,,,,,,,
24.0,m04,6.0,188.0,101.25,55.0,847809.25,m04_013,m03_04,59.7,48.8,75.0,yes,,,,,,,,,,,
24.0,m04,6.0,188.0,-28.45,56.7,746040.44,m04_014,m03_04,59.7,52.9,75.0,no,,,,,,,,,,,
24.0,m04,7.0,188.0,-28.05,-44.1,430325.0,m04_012,,-36.8,-51.4,50.0,no,,,,,,,,,,,
24.0,m04,7.0,188.0,125.65,53.1,1417715.2,m04_013,m03_04,59.7,43.2,75.0,no,,,,,,,,,,,
24.0,m04,7.0,188.0,-4.04999,53.5,2185816.8,m04_014,m03_04,59.7,43.8,75.0,yes,,,,,,,,,,,
24.0,m04,7.0,188.0,-141.95,41.4,95586.781,m04_016,,44.7,38.2,75.0,no,,,,,,,,,,,
24.0,m04,8.0,189.0,-41.95,56.9,368799.69,m04_015,m03_04,59.7,51.9,75.0,yes,,,,,,,,,,,
24.0,m04,8.0,189.0,-15.55,-53.6,500086.19,m04_018,,-45.3,-57.7,75.0,no,,,,,,,,,,,
24.0,m04,8.0,189.0,-32.05,-42.4,29791.688,m04_019,,-40.7,-43.9,100.0,no,,,,,,,,,,,
24.0,m04,8.0,189.0,-47.15,-47.2,96511.938,m04_020,,-44.7,-49.8,75.0,no,,,,,,,,,,,
24.0,m04,9.0,190.0,-8.75,55.6,634267.12,m04_015,,59.5,49.8,75.0,yes,,,,,,,,,,,
24.0,m04,9.0,190.0,-141.05,42.2,67463.781,m04_017,,45.1,39.2,50.0,no,,,,,,,,,,,
24.0,m04,10.0,190.0,37.95,-57.0,61845.82,m04_021,,-54.9,-58.7,75.0,no,,,,,,,,,,,
24.0,m04,10.0,190.0,31.25,-50.0,212946.14,m04_023,,-45.5,-53.7,75.0,no,,,,,,,,,,,
24.0,m04,10.0,190.0,56.75,-49.0,44589.73,m04_024,,-47.2,-50.4,100.0,no,,,,,,,,,,,
24.0,m04,11.0,191.0,58.85,-49.6,172985.97,m04_024,,-45.7,-53.9,100.0,no,,,,,,,,,,,
24.0,m04,11.0,191.0,-62.25,-56.2,43197.473,m04_025,,-54.8,-57.5,75.0,no,,,,,,,,,,,
24.0,m04,11.0,191.0,174.95,36.1,71155.773,m04_027,,38.3,33.4,100.0,no,,,,,,,,,,,
24.0,m04,11.0,191.0,29.65,58.0,119314.47,m04_030,,59.7,55.4,75.0,yes,,,,,,,,,,,
24.0,m04,11.0,191.0,-65.25,56.6,373458.72,m04_031,,59.7,52.1,75.0,yes,,,,,,,,,,,
24.0,m04,12.0,191.0,-12.25,-53.6,380302.56,m04_022,,-49.0,-57.9,75.0,no,,,,,,,,,,,
24.0,m04,12.0,191.0,60.35,-44.1,683888.69,m04_024,,-32.0,-52.7,75.0,no,,,,,,,,,,,
24.0,m04,12.0,191.0,26.65,-52.8,369267.94,m04_026,,-49.2,-57.5,75.0,no,,,,,,,,,,,
24.0,m04,12.0,191.0,-172.55,36.8,74738.25,m04_028,,40.4,33.8,100.0,no,,,,,,,,,,,
24.0,m04,12.0,191.0,-26.55,56.5,572468.12,m04_031,m04_01,59.7,51.3,75.0,yes,,,,,,,,,,,
24.0,m04,13.0,192.0,-4.25,-52.5,211927.47,m04_022,,-48.0,-59.3,75.0,no,,,,,,,,,,,
24.0,m04,13.0,192.0,-151.75,39.6,16462.576,m04_029,,41.3,38.4,100.0,no,,,,,,,,,,,
24.0,m04,13.0,192.0,50.05,-42.1,734244.0,m04_024,,-32.2,-53.3,75.0,no,,,,,,,,,,,
24.0,m04,13.0,192.0,-39.25,-34.9,157097.97,m04_036,,-31.6,-37.7,50.0,no,,,,,,,,,,,
24.0,m04,13.0,192.0,-13.05,52.5,2851446.5,m04_031,m04_01,59.9,38.4,50.0,yes,,,,,,,,,,,
24.0,m04,13.0,192.0,133.55,57.6,329758.0,m04_032,m04_01,59.7,53.6,50.0,yes,,,,,,,,,,,
24.0,m04,14.0,192.0,-62.65,-53.8,225288.22,m04_034,,-48.8,-59.3,75.0,no,,,,,,,,,,,
24.0,m04,14.0,192.0,132.85,-54.4,195070.27,m04_035,,-51.1,-58.7,75.0,no,,,,,,,,,,,
24.0,m04,14.0,192.0,-175.95,37.4,95427.805,m04_037,,42.2,33.4,100.0,no,,,,,,,,,,,
24.0,m04,14.0,192.0,16.55,57.1,1139456.4,m04_031,m04_01,59.7,52.4,50.0,yes,,,,,,,,,,,
24.0,m04,14.0,192.0,169.55,54.2,849850.94,m04_032,m04_01,59.9,46.6,50.0,yes,,,,,,,,,,,
24.0,m04,15.0,193.0,94.05,56.8,406631.06,m04_033,m04_01,59.7,52.9,75.0,yes,,,,,,,,,,,
24.0,m04,15.0,193.0,-12.15,-52.2,170302.89,m04_038,,-48.8,-54.8,100.0,no,,,,,,,,,,,
24.0,m04,15.0,193.0,-140.35,44.9,112990.14,m04_039,,49.1,39.6,75.0,no,,,,,,,,,,,
24.0,m04,15.0,193.0,5.75,57.6,135607.28,m04_056,m04_01,59.9,54.0,50.0,yes,,,,,,,,,,,
24.0,m04,16.0,194.0,-5.65,-53.5,197664.41,m04_038,,-49.6,-57.5,75.0,no,,,,,,,,,,,
24.0,m04,16.0,194.0,-85.45,-55.7,81138.719,m04_041,,-53.5,-57.4,100.0,no,,,,,,,,,,,
24.0,m04,16.0,194.0,111.75,51.7,2266345.2,m04_033,m04_01,59.9,38.4,50.0,yes,,,,,,,,,,,
24.0,m04,17.0,194.0,-70.75,-54.5,102912.69,m04_040,,-50.9,-57.7,100.0,no,,,,,,,,,,,
24.0,m04,17.0,194.0,-178.05,38.3,124829.91,m04_045,,43.7,34.0,100.0,no,,,,,,,,,,,
24.0,m04,17.0,194.0,4.65001,56.5,421744.59,m04_048,m04_01,59.7,52.1,75.0,yes,,,,,,,,,,,
24.0,m04,17.0,194.0,141.65,54.4,1641845.4,m04_033,m04_01,59.7,47.1,50.0,yes,,,,,,,,,,,
24.0,m04,18.0,195.0,-66.45,-49.7,222186.12,m04_040,,-44.9,-55.2,75.0,no,,,,,,,,,,,
24.0,m04,18.0,195.0,-33.65,-41.8,31835.117,m04_042,,-39.9,-43.5,100.0,no,,,,,,,,,,,
24.0,m04,18.0,195.0,-13.25,-53.9,217799.77,m04_043,,-48.4,-58.9,75.0,no,,,,,,,,,,,
24.0,m04,18.0,195.0,-43.55,-48.6,117515.01,m04_044,,-43.4,-53.1,75.0,no,,,,,,,,,,,
24.0,m04,18.0,195.0,59.35,-52.8,354148.06,m04_046,,-43.6,-60.0,75.0,no,,,,,,,,,,,
24.0,m04,18.0,195.0,167.45,54.8,1335747.1,m04_033,m04_01,59.7,45.7,50.0,yes,,,,,,,,,,,
24.0,m04,18.0,195.0,-31.55,53.1,2140079.0,m04_049,m04_01,59.9,42.4,75.0,yes,,,,,,,,,,,
24.0,m04,19.0,195.0,-101.55,-10.9,16949.523,m04_047,,-9.1,-12.1,100.0,no,,,,,,,,,,,
24.0,m04,19.0,195.0,3.55,56.1,651732.06,m04_049,m04_01,59.7,50.7,75.0,yes,,,,,,,,,,,
24.0,m04,19.0,195.0,-38.25,51.7,343378.62,m04_050,m04_01,59.7,41.1,50.0,yes,,,,,,,,,,,
24.0,m04,19.0,195.0,147.55,50.1,4587877.5,m04_033,m04_01,59.9,31.0,50.0,yes,,,,,,,,,,,
24.0,m04,20.0,196.0,-58.25,55.9,680689.06,m04_051,m04_01,59.5,51.5,50.0,yes,,,,,,,,,,,
24.0,m04,20.0,196.0,-179.15,35.8,97093.633,m04_052,,39.5,32.6,100.0,no,,,,,,,,,,,
24.0,m04,20.0,196.0,-76.75,-55.2,147947.95,m04_053,,-52.6,-57.5,100.0,no,,,,,,,,,,,
24.0,m04,20.0,196.0,5.75,50.6,1980447.1,m04_049,m04_01,59.9,38.0,50.0,yes,,,,,,,,,,,
24.0,m04,20.0,196.0,171.35,51.8,1823942.9,m04_033,m04_01,59.9,38.4,50.0,yes,,,,,,,,,,,
24.0,m04,21.0,196.0,-21.25,51.8,2424846.5,m04_051,m04_01,59.7,40.3,75.0,yes,,,,,,,,,,,
24.0,m04,21.0,196.0,-82.15,-52.4,460402.41,m04_053,,-44.9,-60.0,75.0,no,,,,,,,,,,,
24.0,m04,21.0,196.0,-22.35,-54.5,153196.78,m04_054,,-51.9,-57.7,100.0,no,,,,,,,,,,,
24.0,m04,22.0,197.0,70.55,40.7,35231.371,m04_058,,42.0,39.4,100.0,no,,,,,,,,,,,
24.0,m04,22.0,197.0,36.65,-53.7,15751.43,m04_055,,-52.4,-54.7,100.0,no,,,,,,,,,,,
24.0,m04,22.0,197.0,100.15,54.7,887413.19,m04_057,m04_01,59.9,47.2,50.0,yes,,,,,,,,,,,
24.0,m04,22.0,197.0,-7.25,51.3,1460098.4,m04_051,m04_01,59.7,39.6,50.0,yes,,,,,,,,,,,
24.0,m07,1.0,198.0,-37.15,55.1,652906.88,m07_001,m07_01,59.8,49.0,75.0,yes,,,,,,,,,,,
24.0,m07,1.0,198.0,144.35,51.1,169684.33,m07_002,,54.8,47.6,75.0,no,,,,,,,,,,,
24.0,m07,2.0,198.0,-9.65,50.4,3306526.2,m07_001,m07_01,59.8,31.9,75.0,yes,,,,,,,,,,,
24.0,m07,2.0,198.0,166.35,44.5,666910.75,m07_002,,49.3,39.7,75.0,no,,,,,,,,,,,
24.0,m07,2.0,198.0,-170.85,36.6,133975.2,m07_003,,40.9,33.1,100.0,no,,,,,,,,,,,
24.0,m07,2.0,198.0,-173.15,57.5,46709.074,m07_004,,59.4,55.7,75.0,no,,,,,,,,,,,
24.0,m07,2.0,198.0,-140.45,42.7,36508.281,m07_005,,45.3,40.4,75.0,no,,,,,,,,,,,
24.0,m07,2.0,198.0,-26.75,-54.6,100466.42,m07_008,,-52.1,-57.0,75.0,no,,,,,,,,,,,
24.0,m07,3.0,199.0,-9.65,43.0,4107690.0,m07_001,m07_01,59.8,18.8,75.0,yes,,,,,,,,,,,
24.0,m07,3.0,199.0,-176.65,45.3,660720.25,m07_002,,50.3,41.4,75.0,no,,,,,,,,,,,
24.0,m07,3.0,199.0,141.85,56.3,72343.664,m07_006,,58.6,53.7,75.0,no,,,,,,,,,,,
24.0,m07,4.0,200.0,-36.45,25.5,3281202.5,m07_001,m07_01,45.1,7.7,50.0,no,,,,,,,,,,,
24.0,m07,4.0,200.0,175.05,53.1,271645.62,m07_006,,58.2,48.6,75.0,no,,,,,,,,,,,
24.0,m07,4.0,200.0,26.95,-58.3,34370.055,m07_008,,-56.7,-59.8,75.0,no,,,,,,,,,,,
24.0,m07,4.0,200.0,37.15,-51.9,153670.34,m07_009,,-44.9,-57.0,75.0,no,,,,,,,,,,,
24.0,m07,4.0,200.0,-48.15,53.9,1524588.5,m07_010,m07_01,59.8,44.8,75.0,yes,,,,,,,,,,,
24.0,m07,5.0,200.0,-170.45,56.8,378522.5,m07_006,,59.8,52.7,75.0,yes,,,,,,,,,,,
24.0,m07,5.0,200.0,-120.15,46.7,78869.453,m07_007,,49.5,44.4,75.0,no,,,,,,,,,,,
24.0,m07,5.0,200.0,31.25,-54.3,377372.72,m07_008+009,,-45.6,-58.4,75.0,no,,,,,,,,,,,
24.0,m07,5.0,200.0,-10.15,53.6,1497241.8,m07_010,m07_01,59.6,44.6,75.0,yes,,,,,,,,,,,
24.0,m07,6.0,201.0,-149.45,53.4,1166758.9,m07_006,,59.8,44.2,75.0,yes,,,,,,,,,,,
24.0,m07,6.0,201.0,82.35,38.3,36634.707,m07_014,,41.1,35.9,100.0,no,,,,,,,,,,,
24.0,m07,6.0,201.0,63.95,55.7,382586.75,m07_010,m07_01,59.6,50.2,50.0,yes,,,,,,,,,,,
24.0,m07,7.0,201.0,106.45,53.3,1053640.6,m07_010,m07_01,59.8,44.0,75.0,yes,,,,,,,,,,,
24.0,m07,7.0,201.0,-57.15,54.7,1286468.0,m07_011,m07_01,59.8,48.0,75.0,yes,,,,,,,,,,,
24.0,m07,7.0,201.0,-40.05,37.8,206161.67,m07_012,,43.7,32.3,75.0,no,,,,,,,,,,,
24.0,m07,7.0,201.0,153.55,-55.9,229452.58,m07_015,,-52.1,-58.8,75.0,yes,,,,,,,,,,,
24.0,m07,7.0,201.0,121.85,-56.1,35618.758,m07_016,,-54.3,-58.0,75.0,yes,,,,,,,,,,,
24.0,m07,7.0,201.0,23.25,-57.1,55539.086,m07_017,,-54.7,-60.0,75.0,yes,,,,,,,,,,,
24.0,m07,7.0,201.0,-12.55,-55.9,70260.164,m07_018,,-52.7,-59.0,50.0,no,,,,,,,,,,,
