id,terrestrial_date,sol,ls,month,min_temp,max_temp,pressure,wind_speed,atmo_opacity,martian_year,Mars Year,Ls_rad,sin_Ls,cos_Ls,avg_temp,pressure_diff,temp_diff,pressure_diff_norm,temp_diff_norm,temp_range,dust_storm_intensity,distance_from_equator,northern_hemisphere,southern_hemisphere,pressure_lag1,pressure_lag7,pressure_7sol_std,avg_temp_lag1,avg_temp_lag7,avg_temp_7sol_std,wind_speed_lag1,wind_speed_lag7,wind_speed_7sol_std,Mission subphase,Sol,Ls,Centroid longitude,Centroid latitude,Area (square km),Member ID,Sequence ID,Maximum latitude,Minimum latitude,Confidence interval,Missing data,Area (square km)_lag1,Area (square km)_lag7,Area (square km)_7sol_std
1828,2017-12-20,1910,103,Month 4,-80.0,-23.0,794.0,7.6000000000000005,Clear,33,33,1.7976891295541595,0.9743700647852352,-0.22495105434386503,-51.5,2.0,57.0,0.1,0.3,57.0,0,27.0,1,0,792.0,786.0,2.672612419113666,-50.5,-49.5,1.2488089563755658,6.8999999999999995,9.0,1.0388294694831615,0,0,0,27.0,27.0,0,,,27.0,27.0,,,0,0,0
1827,2017-12-19,1909,102,Month 4,-80.0,-27.0,795.0,5.5,Clear,33,33,1.7802358370342162,0.9781476007338057,-0.20791169081775934,-53.5,1.0,53.0,0.05,0.2,53.0,0,18.0,1,0,794.0,787.0,2.9439202887661073,-51.5,-50.5,1.3758114488755924,7.6000000000000005,6.8999999999999995,1.0275375094532235,0,0,0,18.0,18.0,0,,,18.0,18.0,,,0,0,0
1826,2017-12-18,1908,102,Month 4,-79.0,-28.0,796.0,4.800000000000001,Clear,33,33,1.7802358370342162,0.9781476007338057,-0.20791169081775934,-53.5,1.0,51.0,0.05,0.15,51.0,0,13.5,1,0,795.0,788.0,2.8702082220695515,-53.5,-50.5,1.4638501094228027,5.5,6.2,1.0962055768270231,0,0,0,13.5,13.5,0,,,13.5,13.5,,,0,0,0
1825,2017-12-17,1907,101,Month 4,-79.0,-29.0,798.0,5.15,Clear,33,33,1.7627825445142729,0.981627183447664,-0.1908089953765448,-54.0,2.0,50.0,0.1,0.125,50.0,0,11.25,1,0,796.0,790.0,2.636736799970738,-53.5,-49.5,1.2909944487358118,4.800000000000001,7.6000000000000005,1.1224972160321824,0,0,0,11.25,11.25,0,,,11.25,11.25,,,0,0,0
1824,2017-12-16,1906,101,Month 4,-79.0,-23.0,799.0,6.55,Clear,33,33,1.7627825445142729,0.981627183447664,-0.1908089953765448,-51.0,1.0,56.0,0.05,0.275,56.0,0,24.75,1,0,798.0,791.0,2.7945525240119222,-54.0,-53.0,1.2909944487358118,5.15,5.1499999999999995,0.8906926143924925,0,0,0,24.75,24.75,0,,,24.75,24.75,,,0,0,0
1823,2017-12-15,1905,101,Month 4,-80.0,-22.0,800.0,7.25,Clear,33,33,1.7627825445142729,0.981627183447664,-0.1908089953765448,-51.0,1.0,58.0,0.05,0.325,58.0,0,29.25,1,0,799.0,791.0,2.7945525240116544,-51.0,-52.5,1.2392393980641112,6.55,5.5,0.9196919774214264,0,0,0,29.25,29.25,0,,,29.25,29.25,,,0,0,0
1822,2017-12-14,1904,100,Month 4,-79.0,-27.0,801.0,5.1499999999999995,Clear,33,33,1.7453292519943295,0.984807753012208,-0.1736481776669303,-53.0,1.0,52.0,0.05,0.175,52.0,0,15.75,1,0,800.0,792.0,2.87849166850429,-51.0,-50.5,1.4267845968170192,7.25,6.8999999999999995,0.8261355820929156,0,0,0,15.75,15.75,0,,,15.75,15.75,,,0,0,0
1821,2017-12-13,1903,100,Month 4,-78.0,-25.0,803.0,6.200000000000001,Clear,33,33,1.7453292519943295,0.984807753012208,-0.1736481776669303,-51.5,2.0,53.0,0.1,0.2,53.0,0,18.0,1,0,801.0,794.0,3.0237157840626776,-53.0,-51.5,1.3047532151257446,5.1499999999999995,7.6000000000000005,0.7675719293112973,0,0,0,18.0,18.0,0,,,18.0,18.0,,,0,0,0
1820,2017-12-12,1902,99,Month 4,-79.0,-27.0,804.0,5.1499999999999995,Clear,33,33,1.7278759594743862,0.9876883405951378,-0.1564344650402308,-53.0,1.0,52.0,0.05,0.175,52.0,0,15.75,1,0,803.0,795.0,3.0237157840623916,-51.5,-53.5,1.1700630833624475,6.200000000000001,5.5,0.8674675786448738,0,0,0,15.75,15.75,0,,,15.75,15.75,,,0,0,0
1819,2017-12-11,1901,99,Month 4,-81.0,-28.0,806.0,6.200000000000001,Clear,33,33,1.7278759594743862,0.9876883405951378,-0.1564344650402308,-54.5,2.0,53.0,0.1,0.2,53.0,0,18.0,1,0,804.0,796.0,3.101458950071199,-53.0,-53.5,1.0408329997330832,5.1499999999999995,4.800000000000001,0.7675719293112973,0,0,0,18.0,18.0,0,,,18.0,18.0,,,0,0,0
1818,2017-12-10,1900,98,Month 4,-81.0,-25.0,807.0,6.55,Clear,33,33,1.710422666954443,0.9902680687415704,-0.13917310096006535,-53.0,1.0,56.0,0.05,0.275,56.0,0,24.75,1,0,806.0,798.0,2.9439202887636062,-54.5,-54.0,1.057850471024925,6.200000000000001,5.15,0.7000000000000001,0,0,0,24.75,24.75,0,,,24.75,24.75,,,0,0,0
1815,2017-12-09,1899,98,Month 4,-81.0,-23.0,808.0,7.25,Clear,33,33,1.710422666954443,0.9902680687415704,-0.13917310096006535,-52.0,1.0,58.0,0.05,0.325,58.0,0,29.25,1,0,807.0,799.0,2.8702082220669864,-53.0,-51.0,1.1902380714238234,6.55,6.55,0.7123903424387504,0,0,0,29.25,29.25,0,,,29.25,29.25,,,0,0,0
1816,2017-12-08,1898,97,Month 4,-81.0,-27.0,810.0,6.55,Clear,33,33,1.6929693744344996,0.9925461516413221,-0.12186934340514737,-54.0,2.0,54.0,0.1,0.225,54.0,0,20.25,1,0,808.0,800.0,2.8702082220666965,-52.0,-51.0,1.2051476890327548,7.25,7.25,0.8082903768654758,0,0,0,20.25,20.25,0,,,20.25,20.25,,,0,0,0
1817,2017-12-07,1897,97,Month 4,-80.0,-27.0,811.0,5.5,Clear,33,33,1.6929693744344996,0.9925461516413221,-0.12186934340514737,-53.5,1.0,53.0,0.05,0.2,53.0,0,18.0,1,0,810.0,801.0,2.9439202887627745,-54.0,-53.0,1.057850471024924,6.55,5.1499999999999995,0.9660917830792956,0,0,0,18.0,18.0,0,,,18.0,18.0,,,0,0,0
1813,2017-12-06,1896,96,Month 4,-79.0,-23.0,812.0,6.55,Clear,33,33,1.6755160819145565,0.9945218953682733,-0.10452846326765355,-51.0,1.0,56.0,0.05,0.275,56.0,0,24.75,1,0,811.0,803.0,2.8702082220661334,-53.5,-51.5,1.1126972805283868,5.5,6.200000000000001,0.935414346693485,0,0,0,24.75,24.75,0,,,24.75,24.75,,,0,0,0
1814,2017-12-05,1895,96,Month 4,-78.0,-29.0,814.0,4.800000000000001,Clear,33,33,1.6755160819145565,0.9945218953682733,-0.10452846326765355,-53.5,2.0,49.0,0.1,0.1,49.0,0,9.0,1,0,812.0,804.0,2.636736799967017,-51.0,-53.0,1.3183683999911715,6.55,5.1499999999999995,0.7483314773547881,0,0,0,9.0,9.0,0,,,9.0,9.0,,,0,0,0
1811,2017-12-04,1894,96,Month 4,-79.0,-28.0,815.0,4.800000000000001,Clear,33,33,1.6755160819145565,0.9945218953682733,-0.10452846326765355,-53.5,1.0,51.0,0.05,0.15,51.0,0,13.5,1,0,814.0,806.0,2.7945525240084113,-53.5,-54.5,1.2909944487358196,4.800000000000001,6.200000000000001,0.8296585643102425,0,0,0,13.5,13.5,0,,,13.5,13.5,,,0,0,0
1812,2017-12-03,1893,95,Month 4,-79.0,-25.0,816.0,5.8500000000000005,Clear,33,33,1.6580627893946132,0.9961946980917455,-0.08715574274765824,-52.0,1.0,54.0,0.05,0.225,54.0,0,20.25,1,0,815.0,807.0,3.0394235042210838,-53.5,-53.0,1.2909944487358196,4.800000000000001,6.55,0.8296585643102425,0,0,0,20.25,20.25,0,,,20.25,20.25,,,0,0,0
1809,2017-12-02,1892,95,Month 4,-81.0,-29.0,817.0,5.1499999999999995,Clear,33,33,1.6580627893946132,0.9961946980917455,-0.08715574274765824,-55.0,1.0,52.0,0.05,0.175,52.0,0,15.75,1,0,816.0,808.0,3.0394235042208098,-52.0,-52.0,0.9759000729485596,5.8500000000000005,7.25,0.7404953297174351,0,0,0,15.75,15.75,0,,,15.75,15.75,,,0,0,0
1810,2017-12-01,1891,94,Month 4,-80.0,-25.0,819.0,6.8999999999999995,Clear,33,33,1.6406094968746698,0.9975640502598242,-0.06975647374412533,-52.5,2.0,55.0,0.1,0.25,55.0,0,22.5,1,0,817.0,810.0,3.1091263510156253,-55.0,-54.0,1.1126972805283923,5.1499999999999995,6.55,0.6916164640415475,0,0,0,22.5,22.5,0,,,22.5,22.5,,,0,0,0
1808,2017-11-30,1890,94,Month 4,-79.0,-28.0,821.0,5.5,Clear,33,33,1.6406094968746698,0.9975640502598242,-0.06975647374412533,-53.5,2.0,51.0,0.1,0.15,51.0,0,13.5,1,0,819.0,811.0,3.039423504220278,-52.5,-53.5,1.1338934190276968,6.8999999999999995,5.5,0.6013872850889571,0,0,0,13.5,13.5,0,,,13.5,13.5,,,0,0,0
1806,2017-11-29,1889,93,Month 4,-80.0,-28.0,822.0,5.1499999999999995,Clear,33,33,1.6231562043547265,0.9986295347545738,-0.05233595624294384,-54.0,1.0,52.0,0.05,0.175,52.0,0,15.75,1,0,821.0,812.0,3.039423504220004,-53.5,-51.0,1.0350983390135517,5.5,6.55,0.6013872850889571,0,0,0,15.75,15.75,0,,,15.75,15.75,,,0,0,0
1807,2017-11-27,1888,93,Month 4,-79.0,-25.0,823.0,5.8500000000000005,Clear,33,33,1.6231562043547265,0.9986295347545738,-0.05233595624294384,-52.0,1.0,54.0,0.05,0.225,54.0,0,20.25,1,0,822.0,814.0,2.7945525240066416,-54.0,-53.5,0.899735410842458,5.1499999999999995,4.800000000000001,0.8436033823229175,0,0,0,20.25,20.25,0,,,20.25,20.25,,,0,0,0
1802,2017-11-26,1887,92,Month 4,-79.0,-26.0,824.0,5.5,Clear,33,33,1.6057029118347832,0.9993908270190958,-0.034899496702500955,-52.5,1.0,53.0,0.05,0.2,53.0,0,18.0,1,0,823.0,815.0,2.8784916684994233,-52.0,-53.5,0.8997354108424649,5.8500000000000005,4.800000000000001,0.6013872850889577,0,0,0,18.0,18.0,0,,,18.0,18.0,,,0,0,0
1805,2017-11-25,1886,92,Month 4,-79.0,-27.0,826.0,5.8500000000000005,Clear,33,33,1.6057029118347832,0.9993908270190958,-0.034899496702500955,-53.0,2.0,52.0,0.1,0.175,52.0,0,15.75,1,0,824.0,816.0,3.0237157840580444,-52.5,-52.0,0.9063269671749911,5.5,5.8500000000000005,0.6701989754294374,0,0,0,15.75,15.75,0,,,15.75,15.75,,,0,0,0
1804,2017-11-24,1885,91,Month 4,-79.0,-30.0,827.0,4.1000000000000005,Clear,33,33,1.5882496193148399,0.9998476951563913,-0.017452406437283477,-54.5,1.0,49.0,0.05,0.1,49.0,0,9.0,1,0,826.0,817.0,3.023715784057759,-53.0,-55.0,0.9880235200593782,5.8500000000000005,5.1499999999999995,0.9416297927883694,0,0,0,9.0,9.0,0,,,9.0,9.0,,,0,0,0
1799,2017-11-23,1884,91,Month 4,-79.0,-29.0,829.0,5.15,Clear,33,33,1.5882496193148399,0.9998476951563913,-0.017452406437283477,-54.0,2.0,50.0,0.1,0.125,50.0,0,11.25,1,0,827.0,819.0,2.8784916684985613,-54.5,-52.5,0.7867957924694792,4.1000000000000005,6.8999999999999995,0.8436033823229182,0,0,0,11.25,11.25,0,,,11.25,11.25,,,0,0,0
1800,2017-11-22,1883,91,Month 4,-78.0,-28.0,830.0,4.449999999999999,Clear,33,33,1.5882496193148399,0.9998476951563913,-0.017452406437283477,-53.0,1.0,50.0,0.05,0.125,50.0,0,11.25,1,0,829.0,821.0,2.5634797778271174,-54.0,-53.5,0.6900655593424038,5.15,5.5,0.8010409893798618,0,0,0,11.25,11.25,0,,,11.25,11.25,,,0,0,0
1801,2017-11-21,1882,90,Month 4,-78.0,-31.0,831.0,3.4000000000000004,Clear,33,33,1.5707963267948966,1.0,6.123233995736766e-17,-54.5,1.0,47.0,0.05,0.05,47.0,0,4.5,1,0,830.0,822.0,2.410295378044509,-53.0,-54.0,0.6900655593424124,4.449999999999999,5.1499999999999995,0.6013872850889583,0,0,0,4.5,4.5,0,,,4.5,4.5,,,0,0,0
1803,2017-11-20,1881,90,Month 4,-79.0,-28.0,832.0,4.800000000000001,Clear,33,33,1.5707963267948966,1.0,6.123233995736766e-17,-53.5,1.0,51.0,0.05,0.15,51.0,0,13.5,1,0,831.0,823.0,2.1602468994456583,-54.5,-52.0,0.6725927091346069,3.4000000000000004,5.8500000000000005,0.6013872850889582,0,0,0,13.5,13.5,0,,,13.5,13.5,,,0,0,0
1798,2017-11-19,1880,89,Month 3,-79.0,-30.0,833.0,4.1000000000000005,Clear,33,33,1.5533430342749532,0.9998476951563913,0.0174524064372836,-54.5,1.0,49.0,0.05,0.1,49.0,0,9.0,1,0,832.0,824.0,2.410295378044087,-53.5,-52.5,0.6900655593424124,4.800000000000001,5.5,0.5291502622129195,0,0,0,9.0,9.0,0,,,9.0,9.0,,,0,0,0
1796,2017-11-18,1879,89,Month 3,-79.0,-31.0,834.0,3.75,Clear,33,33,1.5533430342749532,0.9998476951563913,0.0174524064372836,-55.0,1.0,48.0,0.05,0.075,48.0,0,6.75,1,0,833.0,826.0,2.5634797778262697,-54.5,-53.0,0.48795003647435503,4.1000000000000005,5.8500000000000005,0.5291502622129195,0,0,0,6.75,6.75,0,,,6.75,6.75,,,0,0,0
1795,2017-11-17,1878,88,Month 3,-79.0,-29.0,835.0,4.449999999999999,Clear,33,33,1.53588974175501,0.9993908270190958,0.03489949670250108,-54.0,1.0,50.0,0.05,0.125,50.0,0,11.25,1,0,834.0,827.0,2.636736799962268,-55.0,-54.5,1.3183683999911817,3.75,4.1000000000000005,0.8972179222463184,0,0,0,11.25,11.25,0,,,11.25,11.25,,,0,0,0
1797,2017-11-16,1877,88,Month 3,-79.0,-30.0,837.0,4.800000000000001,Clear,33,33,1.53588974175501,0.9993908270190958,0.03489949670250108,-54.5,2.0,49.0,0.1,0.1,49.0,0,9.0,1,0,835.0,829.0,2.63673679996203,-54.0,-54.0,1.3363062095621505,4.449999999999999,5.15,0.8972179222463184,0,0,0,9.0,9.0,0,,,9.0,9.0,,,0,0,0
1794,2017-11-15,1876,87,Month 3,-79.0,-29.0,838.0,4.449999999999999,Clear,33,33,1.5184364492350666,0.9986295347545738,0.052335956242943966,-54.0,1.0,50.0,0.05,0.125,50.0,0,11.25,1,0,837.0,830.0,2.794552524003706,-54.5,-53.0,1.4840420992616803,4.800000000000001,4.449999999999999,1.0828203913853858,0,0,0,11.25,11.25,0,,,11.25,11.25,,,0,0,0
1793,2017-11-14,1875,87,Month 3,-79.0,-23.0,839.0,6.55,Clear,33,33,1.5184364492350666,0.9986295347545738,0.052335956242943966,-51.0,1.0,56.0,0.05,0.275,56.0,0,24.75,1,0,838.0,831.0,2.794552524003438,-54.0,-54.5,1.3671311638053154,4.449999999999999,3.4000000000000004,0.969106117340442,0,0,0,24.75,24.75,0,,,24.75,24.75,,,0,0,0
1792,2017-11-13,1874,86,Month 3,-80.0,-29.0,840.0,4.800000000000001,Clear,33,33,1.5009831567151235,0.9975640502598242,0.06975647374412523,-54.5,1.0,51.0,0.05,0.15,51.0,0,13.5,1,0,839.0,832.0,2.6367367999611924,-51.0,-53.5,1.4840420992616803,6.55,4.800000000000001,0.969106117340442,0,0,0,13.5,13.5,0,,,13.5,13.5,,,0,0,0
1790,2017-11-12,1873,86,Month 3,-79.0,-25.0,842.0,6.55,Clear,33,33,1.5009831567151235,0.9975640502598242,0.06975647374412523,-52.0,2.0,54.0,0.1,0.225,54.0,0,20.25,1,0,840.0,833.0,2.6367367999609543,-54.5,-54.5,1.5468862734077147,4.800000000000001,4.1000000000000005,0.9569918146637062,0,0,0,20.25,20.25,0,,,20.25,20.25,,,0,0,0
1791,2017-11-11,1872,86,Month 3,-79.0,-29.0,843.0,4.449999999999999,Clear,33,33,1.5009831567151235,0.9975640502598242,0.06975647374412523,-54.0,1.0,50.0,0.05,0.125,50.0,0,11.25,1,0,842.0,834.0,2.563479777824429,-52.0,-55.0,1.5923926292577293,6.55,3.75,1.0774197572595987,0,0,0,11.25,11.25,0,,,11.25,11.25,,,0,0,0
1789,2017-11-10,1871,85,Month 3,-80.0,-30.0,844.0,4.449999999999999,Clear,33,33,1.4835298641951802,0.9961946980917455,0.08715574274765814,-55.0,1.0,50.0,0.05,0.125,50.0,0,11.25,1,0,843.0,835.0,2.645751311042845,-54.0,-54.0,1.3671311638053174,4.449999999999999,4.449999999999999,1.2100275478957767,0,0,0,11.25,11.25,0,,,11.25,11.25,,,0,0,0
1788,2017-11-09,1870,85,Month 3,-81.0,-29.0,845.0,5.1499999999999995,Clear,33,33,1.4835298641951802,0.9961946980917455,0.08715574274765814,-55.0,1.0,52.0,0.05,0.175,52.0,0,15.75,1,0,844.0,837.0,2.340126166700038,-55.0,-54.5,1.5923926292577275,4.449999999999999,4.800000000000001,1.1757976016304847,0,0,0,15.75,15.75,0,,,15.75,15.75,,,0,0,0
1787,2017-11-08,1869,84,Month 3,-81.0,-24.0,846.0,6.8999999999999995,Clear,33,33,1.4660765716752369,0.9945218953682733,0.10452846326765346,-52.5,1.0,57.0,0.05,0.3,57.0,0,27.0,1,0,845.0,838.0,2.497617912727595,-55.0,-54.0,1.5468862734077133,5.1499999999999995,4.449999999999999,1.1198958284888227,0,0,0,27.0,27.0,0,,,27.0,27.0,,,0,0,0
1786,2017-11-07,1868,84,Month 3,-80.0,-24.0,848.0,7.25,Clear,33,33,1.4660765716752369,0.9945218953682733,0.10452846326765346,-52.0,2.0,56.0,0.1,0.275,56.0,0,24.75,1,0,846.0,839.0,2.819996622739447,-52.5,-51.0,1.7423301310929427,6.8999999999999995,6.55,1.0665364503850767,0,0,0,24.75,24.75,0,,,24.75,24.75,,,0,0,0
1784,2017-11-06,1867,83,Month 3,-78.0,-24.0,848.0,5.15,Clear,33,33,1.4486232791552935,0.992546151641322,0.12186934340514749,-51.0,0.0,54.0,0.0,0.225,54.0,0,20.25,1,0,848.0,840.0,2.751622897729275,-52.0,-54.5,1.7008401285415387,7.25,4.800000000000001,1.0665364503850767,0,0,0,20.25,20.25,0,,,20.25,20.25,,,0,0,0
1785,2017-11-05,1866,83,Month 3,-80.0,-28.0,850.0,5.8500000000000005,Clear,33,33,1.4486232791552935,0.992546151641322,0.12186934340514749,-54.0,2.0,52.0,0.1,0.175,52.0,0,15.75,1,0,848.0,842.0,2.6095064302281235,-51.0,-52.0,1.7008401285415387,5.15,6.55,1.1905880899790655,0,0,0,15.75,15.75,0,,,15.75,15.75,,,0,0,0
1783,2017-11-04,1865,82,Month 3,-80.0,-31.0,852.0,4.800000000000001,Clear,33,33,1.4311699866353502,0.9902680687415704,0.13917310096006547,-55.5,2.0,49.0,0.1,0.1,49.0,0,9.0,1,0,850.0,843.0,2.3804761428217467,-54.0,-54.0,1.8803495115840436,5.8500000000000005,4.449999999999999,1.1757976016304845,0,0,0,9.0,9.0,0,,,9.0,9.0,,,0,0,0
1782,2017-11-03,1864,82,Month 3,-82.0,-22.0,852.0,7.25,Clear,33,33,1.4311699866353502,0.9902680687415704,0.13917310096006547,-52.0,0.0,60.0,0.0,0.375,60.0,0,33.75,1,0,852.0,844.0,2.3804761428215158,-55.5,-55.0,1.749149453169706,4.800000000000001,4.449999999999999,1.0045728777279759,0,0,0,33.75,33.75,0,,,33.75,33.75,,,0,0,0
1781,2017-11-02,1863,81,Month 3,-80.0,-30.0,853.0,4.449999999999999,Clear,33,33,1.413716694115407,0.9876883405951378,0.15643446504023092,-55.0,1.0,50.0,0.05,0.125,50.0,0,11.25,1,0,852.0,845.0,2.288688541057864,-52.0,-55.0,1.2909944487358394,7.25,5.1499999999999995,1.0189864245088516,0,0,0,11.25,11.25,0,,,11.25,11.25,,,0,0,0
1777,2017-11-01,1862,81,Month 3,-81.0,-30.0,854.0,4.800000000000001,Clear,33,33,1.413716694115407,0.9876883405951378,0.15643446504023092,-55.5,1.0,51.0,0.05,0.15,51.0,0,13.5,1,0,853.0,846.0,2.138089935269729,-55.0,-52.5,1.272418020560738,4.449999999999999,6.8999999999999995,1.1683321445547923,0,0,0,13.5,13.5,0,,,13.5,13.5,,,0,0,0
1780,2017-10-31,1861,81,Month 3,-79.0,-29.0,855.0,4.449999999999999,Clear,33,33,1.413716694115407,0.9876883405951378,0.15643446504023092,-54.0,1.0,50.0,0.05,0.125,50.0,0,11.25,1,0,854.0,848.0,2.0816659994354754,-55.5,-52.0,1.2051476890327757,4.800000000000001,7.25,1.1683321445547923,0,0,0,11.25,11.25,0,,,11.25,11.25,,,0,0,0
1778,2017-10-30,1860,80,Month 3,-80.0,-31.0,857.0,4.800000000000001,Clear,33,33,1.3962634015954636,0.984807753012208,0.17364817766693041,-55.5,2.0,49.0,0.1,0.1,49.0,0,9.0,1,0,855.0,848.0,1.8644544714371234,-54.0,-51.0,0.5563486402642692,4.449999999999999,5.15,0.49497474683058384,0,0,0,9.0,9.0,0,,,9.0,9.0,,,0,0,0
1779,2017-10-29,1859,80,Month 3,-79.0,-30.0,857.0,3.4000000000000004,Clear,33,33,1.3962634015954636,0.984807753012208,0.17364817766693041,-54.5,0.0,49.0,0.0,0.1,49.0,0,9.0,1,0,857.0,850.0,1.7043362064546683,-55.5,-54.0,0.6362090102804226,4.800000000000001,5.8500000000000005,0.5612486080160914,0,0,0,9.0,9.0,0,,,9.0,9.0,,,0,0,0
1775,2017-10-28,1858,79,Month 3,-81.0,-28.0,857.0,4.800000000000001,Clear,33,33,1.3788101090755203,0.981627183447664,0.19080899537654492,-54.5,0.0,53.0,0.0,0.2,53.0,0,18.0,1,0,857.0,852.0,1.8898223650115125,-54.5,-55.5,0.556348640264267,3.4000000000000004,4.800000000000001,0.6204836822995431,0,0,0,18.0,18.0,0,,,18.0,18.0,,,0,0,0
1776,2017-10-27,1857,79,Month 3,-80.0,-30.0,858.0,4.449999999999999,Clear,33,33,1.3788101090755203,0.981627183447664,0.19080899537654492,-55.0,1.0,50.0,0.05,0.125,50.0,0,11.25,1,0,857.0,852.0,1.812653934313534,-54.5,-52.0,0.816496580927779,4.800000000000001,7.25,0.6831300510639734,0,0,0,11.25,11.25,0,,,11.25,11.25,,,0,0,0
1774,2017-10-26,1856,78,Month 3,-80.0,-28.0,859.0,5.1499999999999995,Clear,33,33,1.361356816555577,0.9781476007338056,0.20791169081775945,-54.0,1.0,52.0,0.05,0.175,52.0,0,15.75,1,0,858.0,853.0,2.0586634591312922,-55.0,-55.0,0.9322272357358506,4.449999999999999,4.449999999999999,0.7205322107072432,0,0,0,15.75,15.75,0,,,15.75,15.75,,,0,0,0
1773,2017-10-25,1855,78,Month 3,-78.0,-32.0,861.0,3.75,Clear,33,33,1.361356816555577,0.9781476007338056,0.20791169081775945,-55.0,2.0,46.0,0.1,0.025,46.0,0,2.25,1,0,859.0,854.0,2.193062655144644,-54.0,-55.5,0.9940297973880491,5.1499999999999995,4.800000000000001,0.6062177826491072,0,0,0,2.25,2.25,0,,,2.25,2.25,,,0,0,0
1772,2017-10-24,1854,77,Month 3,-80.0,-26.0,861.0,5.15,Clear,33,33,1.3439035240356338,0.9743700647852352,0.22495105434386492,-53.0,0.0,54.0,0.0,0.225,54.0,0,20.25,1,0,861.0,855.0,2.115700942017969,-55.0,-54.0,1.7286107827082808,3.75,4.449999999999999,1.1146748404803974,0,0,0,20.25,20.25,0,,,20.25,20.25,,,0,0,0
1771,2017-10-23,1853,77,Month 3,-80.0,-32.0,862.0,3.75,Clear,33,33,1.3439035240356338,0.9743700647852352,0.22495105434386492,-56.0,1.0,48.0,0.05,0.075,48.0,0,6.75,1,0,861.0,857.0,1.8257418583134057,-53.0,-55.5,1.7286107827082808,5.15,4.800000000000001,1.1757976016304845,0,0,0,6.75,6.75,0,,,6.75,6.75,,,0,0,0
1769,2017-10-22,1852,77,Month 3,-80.0,-31.0,863.0,4.1000000000000005,Clear,33,33,1.3439035240356338,0.9743700647852352,0.22495105434386492,-55.5,1.0,49.0,0.05,0.1,49.0,0,9.0,1,0,862.0,857.0,1.3801311186352758,-56.0,-54.5,2.1015867021531043,3.75,3.4000000000000004,1.2526638282742368,0,0,0,9.0,9.0,0,,,9.0,9.0,,,0,0,0
1767,2017-10-20,1851,76,Month 3,-87.0,-30.0,864.0,6.8999999999999995,Clear,33,33,1.3264502315156905,0.9702957262759965,0.24192189559966767,-58.5,1.0,57.0,0.05,0.3,57.0,0,27.0,1,0,863.0,857.0,1.3801311186350347,-55.5,-54.5,2.1353041491843503,4.1000000000000005,4.800000000000001,1.1757976016304845,0,0,0,27.0,27.0,0,,,27.0,27.0,,,0,0,0
1768,2017-10-19,1850,76,Month 3,-80.0,-30.0,864.0,3.75,Clear,33,33,1.3264502315156905,0.9702957262759965,0.24192189559966767,-55.0,0.0,50.0,0.0,0.125,50.0,0,11.25,1,0,864.0,858.0,1.2909944486824003,-58.5,-55.0,1.9730324738476142,6.8999999999999995,4.449999999999999,1.185678427455494,0,0,0,11.25,11.25,0,,,11.25,11.25,,,0,0,0
1770,2017-10-18,1849,75,Month 3,-80.0,-24.0,864.0,5.8500000000000005,Clear,33,33,1.3089969389957472,0.9659258262890683,0.25881904510252074,-52.0,0.0,56.0,0.0,0.275,56.0,0,24.75,1,0,864.0,859.0,1.6761634196536714,-55.0,-54.0,1.9364916731037323,3.75,5.1499999999999995,1.0828203913853856,0,0,0,24.75,24.75,0,,,24.75,24.75,,,0,0,0
1766,2017-10-17,1848,75,Month 3,-80.0,-28.0,865.0,5.1499999999999995,Clear,33,33,1.3089969389957472,0.9659258262890683,0.25881904510252074,-54.0,1.0,52.0,0.05,0.175,52.0,0,15.75,1,0,864.0,861.0,1.8126539343115058,-52.0,-55.0,1.9303342913056705,5.8500000000000005,3.75,1.0828203913853856,0,0,0,15.75,15.75,0,,,15.75,15.75,,,0,0,0
1764,2017-10-16,1847,74,Month 3,-80.0,-30.0,866.0,4.449999999999999,Clear,33,33,1.2915436464758039,0.9612616959383189,0.27563735581699916,-55.0,1.0,50.0,0.05,0.125,50.0,0,11.25,1,0,865.0,861.0,2.058663459129592,-54.0,-53.0,1.0745984853711543,5.1499999999999995,5.15,0.7675719293112973,0,0,0,11.25,11.25,0,,,11.25,11.25,,,0,0,0
1765,2017-10-15,1846,74,Month 3,-80.0,-30.0,868.0,5.15,Clear,33,33,1.2915436464758039,0.9612616959383189,0.27563735581699916,-55.0,2.0,50.0,0.1,0.125,50.0,0,11.25,1,0,866.0,862.0,1.9999999999649378,-55.0,-56.0,1.035098339013566,4.449999999999999,3.75,0.6916164640415479,0,0,0,11.25,11.25,0,,,11.25,11.25,,,0,0,0
1763,2017-10-14,1845,73,Month 3,-80.0,-29.0,868.0,4.1,Clear,33,33,1.2740903539558606,0.9563047559630354,0.29237170472273677,-54.5,0.0,51.0,0.0,0.15,51.0,0,13.5,1,0,868.0,863.0,1.6035674514307101,-55.0,-55.5,0.690065559342409,5.15,4.1000000000000005,0.5612486080160916,0,0,0,13.5,13.5,0,,,13.5,13.5,,,0,0,0
1762,2017-10-13,1844,73,Month 3,-81.0,-28.0,869.0,5.5,Clear,33,33,1.2740903539558606,0.9563047559630354,0.29237170472273677,-54.5,1.0,53.0,0.05,0.2,53.0,0,18.0,1,0,868.0,864.0,1.2724180205053532,-54.5,-58.5,0.6725927091346077,4.1,6.8999999999999995,0.8972179222463181,0,0,0,18.0,18.0,0,,,18.0,18.0,,,0,0,0
